text,signature,signature_id,category,severity,proto,app_proto,src_ip,src_port,dest_ip,dest_port,hostname,uri,timestamp,source,count,date
"SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed) | Generic Protocol Command Decode | tls | 42372","SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed)",2230012,Generic Protocol Command Decode,3,TCP,tls,10.10.2.9,443,10.192.192.251,42372,,,2017-03-24T16:13:04.177745-0600,wrccdc-2017,1,2017-03-24
"SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed) | Generic Protocol Command Decode | tls | 42394","SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed)",2230012,Generic Protocol Command Decode,3,TCP,tls,10.10.2.9,443,10.192.192.251,42394,,,2017-03-24T16:13:05.317943-0600,wrccdc-2017,1,2017-03-24
"SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed) | Generic Protocol Command Decode | tls | 42404","SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed)",2230012,Generic Protocol Command Decode,3,TCP,tls,10.10.2.9,443,10.192.192.251,42404,,,2017-03-24T16:13:05.743939-0600,wrccdc-2017,1,2017-03-24
"SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed) | Generic Protocol Command Decode | tls | 42406","SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed)",2230012,Generic Protocol Command Decode,3,TCP,tls,10.10.2.9,443,10.192.192.251,42406,,,2017-03-24T16:13:05.835661-0600,wrccdc-2017,1,2017-03-24
"SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed) | Generic Protocol Command Decode | tls | 42418","SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed)",2230012,Generic Protocol Command Decode,3,TCP,tls,10.10.2.9,443,10.192.192.251,42418,,,2017-03-24T16:13:06.290420-0600,wrccdc-2017,1,2017-03-24
"SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed) | Generic Protocol Command Decode | tls | 42426","SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed)",2230012,Generic Protocol Command Decode,3,TCP,tls,10.10.2.9,443,10.192.192.251,42426,,,2017-03-24T16:13:06.524081-0600,wrccdc-2017,1,2017-03-24
"SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed) | Generic Protocol Command Decode | tls | 42436","SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed)",2230012,Generic Protocol Command Decode,3,TCP,tls,10.10.2.9,443,10.192.192.251,42436,,,2017-03-24T16:13:06.934902-0600,wrccdc-2017,1,2017-03-24
"SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed) | Generic Protocol Command Decode | tls | 42444","SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed)",2230012,Generic Protocol Command Decode,3,TCP,tls,10.10.2.9,443,10.192.192.251,42444,,,2017-03-24T16:13:07.309511-0600,wrccdc-2017,1,2017-03-24
"SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed) | Generic Protocol Command Decode | tls | 42446","SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed)",2230012,Generic Protocol Command Decode,3,TCP,tls,10.10.2.9,443,10.192.192.251,42446,,,2017-03-24T16:13:07.394465-0600,wrccdc-2017,1,2017-03-24
"SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed) | Generic Protocol Command Decode | tls | 42462","SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed)",2230012,Generic Protocol Command Decode,3,TCP,tls,10.10.2.9,443,10.192.192.251,42462,,,2017-03-24T16:13:08.068546-0600,wrccdc-2017,1,2017-03-24
"SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed) | Generic Protocol Command Decode | tls | 42468","SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed)",2230012,Generic Protocol Command Decode,3,TCP,tls,10.10.2.9,443,10.192.192.251,42468,,,2017-03-24T16:13:08.284392-0600,wrccdc-2017,1,2017-03-24
"SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed) | Generic Protocol Command Decode | tls | 42476","SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed)",2230012,Generic Protocol Command Decode,3,TCP,tls,10.10.2.9,443,10.192.192.251,42476,,,2017-03-24T16:13:08.583082-0600,wrccdc-2017,1,2017-03-24
"SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed) | Generic Protocol Command Decode | tls | 42482","SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed)",2230012,Generic Protocol Command Decode,3,TCP,tls,10.10.2.9,443,10.192.192.251,42482,,,2017-03-24T16:13:08.860972-0600,wrccdc-2017,1,2017-03-24
"SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed) | Generic Protocol Command Decode | tls | 42492","SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed)",2230012,Generic Protocol Command Decode,3,TCP,tls,10.10.2.9,443,10.192.192.251,42492,,,2017-03-24T16:13:09.428127-0600,wrccdc-2017,1,2017-03-24
"SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed) | Generic Protocol Command Decode | tls | 42506","SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed)",2230012,Generic Protocol Command Decode,3,TCP,tls,10.10.2.9,443,10.192.192.251,42506,,,2017-03-24T16:13:10.143467-0600,wrccdc-2017,1,2017-03-24
"SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed) | Generic Protocol Command Decode | tls | 42510","SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed)",2230012,Generic Protocol Command Decode,3,TCP,tls,10.10.2.9,443,10.192.192.251,42510,,,2017-03-24T16:13:10.560044-0600,wrccdc-2017,1,2017-03-24
"SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed) | Generic Protocol Command Decode | tls | 42518","SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed)",2230012,Generic Protocol Command Decode,3,TCP,tls,10.10.2.9,443,10.192.192.251,42518,,,2017-03-24T16:13:11.003509-0600,wrccdc-2017,1,2017-03-24
"SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed) | Generic Protocol Command Decode | tls | 42536","SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed)",2230012,Generic Protocol Command Decode,3,TCP,tls,10.10.2.9,443,10.192.192.251,42536,,,2017-03-24T16:13:11.981602-0600,wrccdc-2017,1,2017-03-24
"SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed) | Generic Protocol Command Decode | tls | 42546","SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed)",2230012,Generic Protocol Command Decode,3,TCP,tls,10.10.2.9,443,10.192.192.251,42546,,,2017-03-24T16:13:12.416565-0600,wrccdc-2017,1,2017-03-24
"SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed) | Generic Protocol Command Decode | tls | 42550","SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed)",2230012,Generic Protocol Command Decode,3,TCP,tls,10.10.2.9,443,10.192.192.251,42550,,,2017-03-24T16:13:12.576208-0600,wrccdc-2017,1,2017-03-24
"SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed) | Generic Protocol Command Decode | tls | 42552","SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed)",2230012,Generic Protocol Command Decode,3,TCP,tls,10.10.2.9,443,10.192.192.251,42552,,,2017-03-24T16:13:12.631626-0600,wrccdc-2017,1,2017-03-24
"SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed) | Generic Protocol Command Decode | tls | 42554","SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed)",2230012,Generic Protocol Command Decode,3,TCP,tls,10.10.2.9,443,10.192.192.251,42554,,,2017-03-24T16:13:12.718140-0600,wrccdc-2017,1,2017-03-24
"SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed) | Generic Protocol Command Decode | tls | 42568","SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed)",2230012,Generic Protocol Command Decode,3,TCP,tls,10.10.2.9,443,10.192.192.251,42568,,,2017-03-24T16:13:13.556551-0600,wrccdc-2017,1,2017-03-24
"SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed) | Generic Protocol Command Decode | tls | 42576","SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed)",2230012,Generic Protocol Command Decode,3,TCP,tls,10.10.2.9,443,10.192.192.251,42576,,,2017-03-24T16:13:13.922225-0600,wrccdc-2017,1,2017-03-24
"SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed) | Generic Protocol Command Decode | tls | 42582","SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed)",2230012,Generic Protocol Command Decode,3,TCP,tls,10.10.2.9,443,10.192.192.251,42582,,,2017-03-24T16:13:14.122888-0600,wrccdc-2017,1,2017-03-24
"SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed) | Generic Protocol Command Decode | tls | 42588","SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed)",2230012,Generic Protocol Command Decode,3,TCP,tls,10.10.2.9,443,10.192.192.251,42588,,,2017-03-24T16:13:14.343287-0600,wrccdc-2017,1,2017-03-24
"SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed) | Generic Protocol Command Decode | tls | 42596","SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed)",2230012,Generic Protocol Command Decode,3,TCP,tls,10.10.2.9,443,10.192.192.251,42596,,,2017-03-24T16:13:14.641115-0600,wrccdc-2017,1,2017-03-24
"SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed) | Generic Protocol Command Decode | tls | 42600","SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed)",2230012,Generic Protocol Command Decode,3,TCP,tls,10.10.2.9,443,10.192.192.251,42600,,,2017-03-24T16:13:14.795321-0600,wrccdc-2017,1,2017-03-24
"SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed) | Generic Protocol Command Decode | tls | 42604","SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed)",2230012,Generic Protocol Command Decode,3,TCP,tls,10.10.2.9,443,10.192.192.251,42604,,,2017-03-24T16:13:14.984033-0600,wrccdc-2017,1,2017-03-24
"SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed) | Generic Protocol Command Decode | tls | 42612","SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed)",2230012,Generic Protocol Command Decode,3,TCP,tls,10.10.2.9,443,10.192.192.251,42612,,,2017-03-24T16:13:15.454664-0600,wrccdc-2017,1,2017-03-24
"SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed) | Generic Protocol Command Decode | tls | 42620","SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed)",2230012,Generic Protocol Command Decode,3,TCP,tls,10.10.2.9,443,10.192.192.251,42620,,,2017-03-24T16:13:15.862006-0600,wrccdc-2017,1,2017-03-24
"SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed) | Generic Protocol Command Decode | tls | 42628","SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed)",2230012,Generic Protocol Command Decode,3,TCP,tls,10.10.2.9,443,10.192.192.251,42628,,,2017-03-24T16:13:16.376399-0600,wrccdc-2017,1,2017-03-24
"SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed) | Generic Protocol Command Decode | tls | 42638","SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed)",2230012,Generic Protocol Command Decode,3,TCP,tls,10.10.2.9,443,10.192.192.251,42638,,,2017-03-24T16:13:16.919320-0600,wrccdc-2017,1,2017-03-24
"SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed) | Generic Protocol Command Decode | tls | 42644","SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed)",2230012,Generic Protocol Command Decode,3,TCP,tls,10.10.2.9,443,10.192.192.251,42644,,,2017-03-24T16:13:17.158634-0600,wrccdc-2017,1,2017-03-24
"SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed) | Generic Protocol Command Decode | tls | 42652","SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed)",2230012,Generic Protocol Command Decode,3,TCP,tls,10.10.2.9,443,10.192.192.251,42652,,,2017-03-24T16:13:17.456130-0600,wrccdc-2017,1,2017-03-24
"SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed) | Generic Protocol Command Decode | tls | 42656","SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed)",2230012,Generic Protocol Command Decode,3,TCP,tls,10.10.2.9,443,10.192.192.251,42656,,,2017-03-24T16:13:17.610577-0600,wrccdc-2017,1,2017-03-24
"SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed) | Generic Protocol Command Decode | tls | 42662","SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed)",2230012,Generic Protocol Command Decode,3,TCP,tls,10.10.2.9,443,10.192.192.251,42662,,,2017-03-24T16:13:17.890756-0600,wrccdc-2017,1,2017-03-24
"SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed) | Generic Protocol Command Decode | tls | 42664","SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed)",2230012,Generic Protocol Command Decode,3,TCP,tls,10.10.2.9,443,10.192.192.251,42664,,,2017-03-24T16:13:18.022562-0600,wrccdc-2017,1,2017-03-24
"SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed) | Generic Protocol Command Decode | tls | 42666","SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed)",2230012,Generic Protocol Command Decode,3,TCP,tls,10.10.2.9,443,10.192.192.251,42666,,,2017-03-24T16:13:18.165314-0600,wrccdc-2017,1,2017-03-24
"SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed) | Generic Protocol Command Decode | tls | 42682","SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed)",2230012,Generic Protocol Command Decode,3,TCP,tls,10.10.2.9,443,10.192.192.251,42682,,,2017-03-24T16:13:18.921705-0600,wrccdc-2017,1,2017-03-24
"SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed) | Generic Protocol Command Decode | tls | 42692","SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed)",2230012,Generic Protocol Command Decode,3,TCP,tls,10.10.2.9,443,10.192.192.251,42692,,,2017-03-24T16:13:19.429147-0600,wrccdc-2017,1,2017-03-24
"SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed) | Generic Protocol Command Decode | tls | 42704","SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed)",2230012,Generic Protocol Command Decode,3,TCP,tls,10.10.2.9,443,10.192.192.251,42704,,,2017-03-24T16:13:19.966385-0600,wrccdc-2017,1,2017-03-24
"SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed) | Generic Protocol Command Decode | tls | 42714","SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed)",2230012,Generic Protocol Command Decode,3,TCP,tls,10.10.2.9,443,10.192.192.251,42714,,,2017-03-24T16:13:20.413438-0600,wrccdc-2017,1,2017-03-24
"SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed) | Generic Protocol Command Decode | tls | 42716","SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed)",2230012,Generic Protocol Command Decode,3,TCP,tls,10.10.2.9,443,10.192.192.251,42716,,,2017-03-24T16:13:20.516604-0600,wrccdc-2017,1,2017-03-24
"SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed) | Generic Protocol Command Decode | tls | 42718","SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed)",2230012,Generic Protocol Command Decode,3,TCP,tls,10.10.2.9,443,10.192.192.251,42718,,,2017-03-24T16:13:20.602659-0600,wrccdc-2017,1,2017-03-24
"SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed) | Generic Protocol Command Decode | tls | 42720","SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed)",2230012,Generic Protocol Command Decode,3,TCP,tls,10.10.2.9,443,10.192.192.251,42720,,,2017-03-24T16:13:20.705508-0600,wrccdc-2017,1,2017-03-24
"SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed) | Generic Protocol Command Decode | tls | 42726","SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed)",2230012,Generic Protocol Command Decode,3,TCP,tls,10.10.2.9,443,10.192.192.251,42726,,,2017-03-24T16:13:20.949101-0600,wrccdc-2017,1,2017-03-24
"SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed) | Generic Protocol Command Decode | tls | 42762","SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed)",2230012,Generic Protocol Command Decode,3,TCP,tls,10.10.2.9,443,10.192.192.251,42762,,,2017-03-24T16:13:22.472920-0600,wrccdc-2017,1,2017-03-24
"SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed) | Generic Protocol Command Decode | tls | 42770","SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed)",2230012,Generic Protocol Command Decode,3,TCP,tls,10.10.2.9,443,10.192.192.251,42770,,,2017-03-24T16:13:22.838781-0600,wrccdc-2017,1,2017-03-24
"SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed) | Generic Protocol Command Decode | tls | 42780","SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed)",2230012,Generic Protocol Command Decode,3,TCP,tls,10.10.2.9,443,10.192.192.251,42780,,,2017-03-24T16:13:23.185974-0600,wrccdc-2017,1,2017-03-24
"SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed) | Generic Protocol Command Decode | tls | 42796","SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed)",2230012,Generic Protocol Command Decode,3,TCP,tls,10.10.2.9,443,10.192.192.251,42796,,,2017-03-24T16:13:23.884948-0600,wrccdc-2017,1,2017-03-24
"SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed) | Generic Protocol Command Decode | tls | 42806","SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed)",2230012,Generic Protocol Command Decode,3,TCP,tls,10.10.2.9,443,10.192.192.251,42806,,,2017-03-24T16:13:24.407914-0600,wrccdc-2017,1,2017-03-24
"SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed) | Generic Protocol Command Decode | tls | 42808","SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed)",2230012,Generic Protocol Command Decode,3,TCP,tls,10.10.2.9,443,10.192.192.251,42808,,,2017-03-24T16:13:24.480892-0600,wrccdc-2017,1,2017-03-24
"SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed) | Generic Protocol Command Decode | tls | 42812","SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed)",2230012,Generic Protocol Command Decode,3,TCP,tls,10.10.2.9,443,10.192.192.251,42812,,,2017-03-24T16:13:24.609950-0600,wrccdc-2017,1,2017-03-24
"SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed) | Generic Protocol Command Decode | tls | 42816","SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed)",2230012,Generic Protocol Command Decode,3,TCP,tls,10.10.2.9,443,10.192.192.251,42816,,,2017-03-24T16:13:24.744620-0600,wrccdc-2017,1,2017-03-24
"SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed) | Generic Protocol Command Decode | tls | 42822","SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed)",2230012,Generic Protocol Command Decode,3,TCP,tls,10.10.2.9,443,10.192.192.251,42822,,,2017-03-24T16:13:25.001558-0600,wrccdc-2017,1,2017-03-24
"SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed) | Generic Protocol Command Decode | tls | 42846","SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed)",2230012,Generic Protocol Command Decode,3,TCP,tls,10.10.2.9,443,10.192.192.251,42846,,,2017-03-24T16:13:26.141044-0600,wrccdc-2017,1,2017-03-24
"SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed) | Generic Protocol Command Decode | tls | 42850","SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed)",2230012,Generic Protocol Command Decode,3,TCP,tls,10.10.2.9,443,10.192.192.251,42850,,,2017-03-24T16:13:26.278421-0600,wrccdc-2017,1,2017-03-24
"SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed) | Generic Protocol Command Decode | tls | 42860","SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed)",2230012,Generic Protocol Command Decode,3,TCP,tls,10.10.2.9,443,10.192.192.251,42860,,,2017-03-24T16:13:26.839863-0600,wrccdc-2017,1,2017-03-24
"SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed) | Generic Protocol Command Decode | tls | 42872","SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed)",2230012,Generic Protocol Command Decode,3,TCP,tls,10.10.2.9,443,10.192.192.251,42872,,,2017-03-24T16:13:27.623883-0600,wrccdc-2017,1,2017-03-24
"SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed) | Generic Protocol Command Decode | tls | 42874","SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed)",2230012,Generic Protocol Command Decode,3,TCP,tls,10.10.2.9,443,10.192.192.251,42874,,,2017-03-24T16:13:27.710794-0600,wrccdc-2017,1,2017-03-24
"SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed) | Generic Protocol Command Decode | tls | 42876","SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed)",2230012,Generic Protocol Command Decode,3,TCP,tls,10.10.2.9,443,10.192.192.251,42876,,,2017-03-24T16:13:27.787296-0600,wrccdc-2017,1,2017-03-24
"SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed) | Generic Protocol Command Decode | tls | 42888","SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed)",2230012,Generic Protocol Command Decode,3,TCP,tls,10.10.2.9,443,10.192.192.251,42888,,,2017-03-24T16:13:28.250054-0600,wrccdc-2017,1,2017-03-24
"SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed) | Generic Protocol Command Decode | tls | 42892","SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed)",2230012,Generic Protocol Command Decode,3,TCP,tls,10.10.2.9,443,10.192.192.251,42892,,,2017-03-24T16:13:28.447609-0600,wrccdc-2017,1,2017-03-24
"SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed) | Generic Protocol Command Decode | tls | 42906","SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed)",2230012,Generic Protocol Command Decode,3,TCP,tls,10.10.2.9,443,10.192.192.251,42906,,,2017-03-24T16:13:29.163039-0600,wrccdc-2017,1,2017-03-24
"SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed) | Generic Protocol Command Decode | tls | 42924","SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed)",2230012,Generic Protocol Command Decode,3,TCP,tls,10.10.2.9,443,10.192.192.251,42924,,,2017-03-24T16:13:30.104334-0600,wrccdc-2017,1,2017-03-24
"SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed) | Generic Protocol Command Decode | tls | 42936","SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed)",2230012,Generic Protocol Command Decode,3,TCP,tls,10.10.2.9,443,10.192.192.251,42936,,,2017-03-24T16:13:31.030700-0600,wrccdc-2017,1,2017-03-24
"SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed) | Generic Protocol Command Decode | tls | 42962","SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed)",2230012,Generic Protocol Command Decode,3,TCP,tls,10.10.2.9,443,10.192.192.251,42962,,,2017-03-24T16:13:32.993144-0600,wrccdc-2017,1,2017-03-24
"SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed) | Generic Protocol Command Decode | tls | 42964","SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed)",2230012,Generic Protocol Command Decode,3,TCP,tls,10.10.2.9,443,10.192.192.251,42964,,,2017-03-24T16:13:33.237844-0600,wrccdc-2017,1,2017-03-24
"SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed) | Generic Protocol Command Decode | tls | 42974","SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed)",2230012,Generic Protocol Command Decode,3,TCP,tls,10.10.2.9,443,10.192.192.251,42974,,,2017-03-24T16:13:33.727159-0600,wrccdc-2017,1,2017-03-24
"SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed) | Generic Protocol Command Decode | tls | 42976","SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed)",2230012,Generic Protocol Command Decode,3,TCP,tls,10.10.2.9,443,10.192.192.251,42976,,,2017-03-24T16:13:33.833502-0600,wrccdc-2017,1,2017-03-24
"SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed) | Generic Protocol Command Decode | tls | 42978","SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed)",2230012,Generic Protocol Command Decode,3,TCP,tls,10.10.2.9,443,10.192.192.251,42978,,,2017-03-24T16:13:34.334931-0600,wrccdc-2017,1,2017-03-24
"SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed) | Generic Protocol Command Decode | tls | 42986","SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed)",2230012,Generic Protocol Command Decode,3,TCP,tls,10.10.2.9,443,10.192.192.251,42986,,,2017-03-24T16:13:34.848512-0600,wrccdc-2017,1,2017-03-24
"SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed) | Generic Protocol Command Decode | tls | 42994","SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed)",2230012,Generic Protocol Command Decode,3,TCP,tls,10.10.2.9,443,10.192.192.251,42994,,,2017-03-24T16:13:35.619643-0600,wrccdc-2017,1,2017-03-24
"SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed) | Generic Protocol Command Decode | tls | 43002","SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed)",2230012,Generic Protocol Command Decode,3,TCP,tls,10.10.2.9,443,10.192.192.251,43002,,,2017-03-24T16:13:36.189017-0600,wrccdc-2017,1,2017-03-24
"SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed) | Generic Protocol Command Decode | tls | 43012","SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed)",2230012,Generic Protocol Command Decode,3,TCP,tls,10.10.2.9,443,10.192.192.251,43012,,,2017-03-24T16:13:37.399167-0600,wrccdc-2017,1,2017-03-24
"SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed) | Generic Protocol Command Decode | tls | 43024","SURICATA TLS overflow heartbeat encountered, possible exploit attempt (heartbleed)",2230012,Generic Protocol Command Decode,3,TCP,tls,10.10.2.9,443,10.192.192.251,43024,,,2017-03-24T16:13:38.450253-0600,wrccdc-2017,1,2017-03-24
